section,object_name,details
18_TABLE_GRANT,storage.objects.authenticated.UPDATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""authenticated"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.objects.postgres.DELETE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.objects.postgres.INSERT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.objects.postgres.REFERENCES,"{""table"":""objects"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.objects.postgres.SELECT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.objects.postgres.TRIGGER,"{""table"":""objects"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.objects.postgres.TRUNCATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,storage.objects.postgres.UPDATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""postgres"",""grantor"":""supabase_storage_admin"",""grantable"":""YES"",""privilege"":""UPDATE""}"
18_TABLE_GRANT,storage.objects.service_role.DELETE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""DELETE""}"
18_TABLE_GRANT,storage.objects.service_role.INSERT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""INSERT""}"
18_TABLE_GRANT,storage.objects.service_role.REFERENCES,"{""table"":""objects"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""REFERENCES""}"
18_TABLE_GRANT,storage.objects.service_role.SELECT,"{""table"":""objects"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""SELECT""}"
18_TABLE_GRANT,storage.objects.service_role.TRIGGER,"{""table"":""objects"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRIGGER""}"
18_TABLE_GRANT,storage.objects.service_role.TRUNCATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""TRUNCATE""}"
18_TABLE_GRANT,storage.objects.service_role.UPDATE,"{""table"":""objects"",""schema"":""storage"",""grantee"":""service_role"",""grantor"":""supabase_storage_admin"",""grantable"":""NO"",""privilege"":""UPDATE""}"
19_ROUTINE_GRANT,public.admin_list_users.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""routine"":""admin_list_users"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.admin_list_users.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""routine"":""admin_list_users"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.admin_list_users.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""routine"":""admin_list_users"",""grantable"":""YES"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.admin_list_users.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""routine"":""admin_list_users"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.audit_hills_changes.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""postgres"",""routine"":""audit_hills_changes"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.audit_hills_changes.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""postgres"",""routine"":""audit_hills_changes"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.audit_hills_changes.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""postgres"",""routine"":""audit_hills_changes"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.audit_hills_changes.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""postgres"",""routine"":""audit_hills_changes"",""grantable"":""YES"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.audit_hills_changes.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""postgres"",""routine"":""audit_hills_changes"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_query_trgm.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gin_extract_query_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_query_trgm.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gin_extract_query_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_query_trgm.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gin_extract_query_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_query_trgm.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gin_extract_query_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_query_trgm.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gin_extract_query_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_value_trgm.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gin_extract_value_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_value_trgm.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gin_extract_value_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_value_trgm.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gin_extract_value_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_value_trgm.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gin_extract_value_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_extract_value_trgm.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gin_extract_value_trgm"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_consistent.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_consistent.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_consistent.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_consistent.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_consistent.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_triconsistent.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_triconsistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_triconsistent.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_triconsistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_triconsistent.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_triconsistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_triconsistent.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_triconsistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gin_trgm_triconsistent.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gin_trgm_triconsistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_compress.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gtrgm_compress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_compress.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gtrgm_compress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_compress.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gtrgm_compress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_compress.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gtrgm_compress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_compress.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gtrgm_compress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_consistent.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gtrgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_consistent.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gtrgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_consistent.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gtrgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_consistent.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gtrgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_consistent.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gtrgm_consistent"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_decompress.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gtrgm_decompress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_decompress.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gtrgm_decompress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_decompress.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gtrgm_decompress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_decompress.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gtrgm_decompress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_decompress.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gtrgm_decompress"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_distance.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gtrgm_distance"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_distance.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gtrgm_distance"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_distance.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gtrgm_distance"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_distance.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gtrgm_distance"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_distance.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gtrgm_distance"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_in.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gtrgm_in"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_in.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gtrgm_in"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_in.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gtrgm_in"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_in.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gtrgm_in"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_in.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gtrgm_in"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_options.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gtrgm_options"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_options.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gtrgm_options"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_options.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gtrgm_options"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_options.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gtrgm_options"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_options.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gtrgm_options"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_out.PUBLIC.EXECUTE,"{""schema"":""public"",""grantee"":""PUBLIC"",""grantor"":""supabase_admin"",""routine"":""gtrgm_out"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_out.anon.EXECUTE,"{""schema"":""public"",""grantee"":""anon"",""grantor"":""supabase_admin"",""routine"":""gtrgm_out"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_out.authenticated.EXECUTE,"{""schema"":""public"",""grantee"":""authenticated"",""grantor"":""supabase_admin"",""routine"":""gtrgm_out"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_out.postgres.EXECUTE,"{""schema"":""public"",""grantee"":""postgres"",""grantor"":""supabase_admin"",""routine"":""gtrgm_out"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
19_ROUTINE_GRANT,public.gtrgm_out.service_role.EXECUTE,"{""schema"":""public"",""grantee"":""service_role"",""grantor"":""supabase_admin"",""routine"":""gtrgm_out"",""grantable"":""NO"",""privilege"":""EXECUTE""}"
